time,lane_exit_B,lane_exit_C,lane_exit_E
39289,13.14,17.86,14.79
39290,13.14,17.86,14.79
39291,13.14,17.86,14.79
39292,13.14,17.86,14.79
39293,13.14,17.86,14.79
39294,13.14,17.86,14.79
39295,13.14,17.86,14.79
39296,13.14,17.86,14.79
39297,13.14,17.86,14.79
39298,13.14,17.86,14.79
39299,13.14,17.86,14.79
39300,13.14,17.86,14.79
39301,13.14,17.86,14.79
39302,13.14,17.86,14.79
39303,13.14,17.86,14.79
39304,13.14,17.86,14.79
39305,13.14,17.86,14.79
39306,13.14,17.86,14.79
39307,13.14,17.86,14.79
39308,13.14,17.86,14.79
39309,13.14,17.86,14.79
39310,13.14,17.86,14.79
39311,13.14,17.86,14.79
39312,13.14,17.86,14.79
39313,13.14,17.86,14.79
39314,13.14,17.86,14.79
39315,13.14,17.86,14.79
39316,13.14,17.86,14.79
39317,13.14,17.86,14.79
39318,13.14,17.86,14.79
39319,13.14,17.86,14.79
39320,13.14,17.86,14.79
39321,13.14,17.86,14.79
39322,13.14,17.86,14.79
39323,13.14,17.86,14.79
39324,13.14,17.86,14.79
39325,13.14,17.86,14.79
39326,13.14,17.86,14.79
39327,13.14,17.86,14.79
39328,13.14,17.86,14.79
39329,13.14,17.86,14.79
39330,13.14,17.86,14.79
39331,13.14,17.86,14.79
39332,13.14,17.86,14.79
39333,13.14,17.86,14.79
39334,13.14,17.86,14.79
39335,13.14,17.86,14.79
39336,13.14,17.86,14.79
39337,13.14,17.86,14.79
39338,13.14,17.86,14.79
39339,13.14,17.86,14.79
39340,13.14,17.86,14.79
39341,13.14,17.86,14.79
39342,13.14,17.86,14.79
39343,13.14,17.86,14.79
39344,13.14,17.86,14.79
39345,13.14,17.86,14.79
39346,13.14,17.86,14.79
39347,13.14,17.86,14.79
39348,13.14,17.86,14.79
39349,13.14,17.86,14.79
39350,13.14,17.86,14.79
39351,13.14,17.86,14.79
39352,13.14,17.86,14.79
39353,13.14,17.86,14.79
39354,13.14,17.86,14.79
39355,13.14,17.86,14.79
39356,13.14,17.86,14.79
39357,13.14,17.86,14.79
39358,13.14,17.86,14.79
39359,13.14,17.86,14.79
39360,13.14,17.86,14.79
39361,13.14,17.86,14.79
39362,13.14,17.86,14.79
39363,13.14,17.86,14.79
39364,13.14,17.86,14.79
39365,13.14,17.86,14.79
39366,13.14,17.86,14.79
39367,13.14,17.86,14.79
39368,13.14,17.86,14.79
39369,13.14,17.86,14.79
39370,13.14,17.86,14.79
39371,13.14,17.86,14.79
39372,13.14,17.86,14.79
39373,13.14,17.86,14.79
39374,13.14,17.86,14.79
39375,13.14,17.86,14.79
39376,13.14,17.86,14.79
39377,13.14,17.86,14.79
39378,13.14,17.86,14.79
39379,13.14,17.86,14.79
39380,13.14,17.86,14.79
39381,13.14,17.86,14.79
39382,13.14,17.86,14.79
39383,13.14,17.86,14.79
39384,13.14,17.86,14.79
39385,13.14,17.86,14.79
39386,13.14,19.88,14.79
39387,13.14,19.88,14.79
39388,13.14,19.88,14.79
39389,13.14,19.88,14.79
39390,13.14,19.88,14.79
39391,13.14,19.88,14.79
39392,13.14,19.88,14.79
39393,13.14,19.88,14.79
39394,13.14,19.88,14.79
39395,13.14,19.88,14.79
39396,13.14,19.88,14.79
39397,13.14,19.88,14.79
39398,13.14,19.88,14.79
39399,13.14,19.88,14.79
39400,13.14,19.88,14.79
39401,13.14,19.88,14.79
39402,13.14,19.88,14.79
39403,13.14,19.88,14.79
39404,13.14,19.88,14.79
39405,13.14,19.88,14.79
39406,13.14,19.88,14.79
39407,13.14,19.88,14.79
39408,13.14,19.88,14.79
39409,13.14,19.88,14.79
39410,13.14,19.88,14.79
39411,13.14,19.88,14.79
39412,13.14,19.88,14.79
39413,13.14,19.88,14.79
39414,13.14,19.88,14.79
39415,13.14,19.88,14.79
39416,13.14,19.88,14.79
39417,13.14,19.88,14.79
39418,13.14,19.88,14.79
39419,13.14,19.88,14.79
39420,13.14,19.88,14.79
39421,13.14,19.88,14.79
39422,13.14,19.88,14.79
39423,13.14,19.88,14.79
39424,13.14,19.88,14.79
39425,13.14,19.88,14.79
39426,13.14,19.88,14.79
39427,13.14,19.88,14.79
39428,13.14,19.88,14.79
39429,13.14,19.88,14.79
39430,13.14,19.88,14.79
39431,13.14,19.88,14.79
39432,13.14,19.88,14.79
39433,13.14,19.88,14.79
39434,13.14,19.88,14.79
39435,13.14,19.88,14.79
39436,13.14,19.88,14.79
39437,13.14,19.88,14.79
39438,13.14,19.88,14.79
39439,13.14,19.88,14.79
39440,13.14,19.88,14.79
39441,13.14,19.88,14.79
39442,13.14,19.88,14.79
39443,13.14,19.88,14.79
39444,13.14,19.88,14.79
39445,13.14,19.88,14.79
39446,13.14,19.88,14.79
39447,13.14,19.88,14.79
39448,13.14,19.88,14.79
39449,13.14,19.88,14.79
39450,13.14,19.88,14.79
39451,13.14,19.88,14.79
39452,13.14,19.88,14.79
39453,13.14,19.88,14.79
39454,13.14,19.88,14.79
39455,13.14,19.88,14.79
39456,13.14,19.88,14.79
39457,13.14,19.88,14.98
39458,13.14,19.88,14.98
39459,13.14,19.88,14.98
39460,13.14,19.88,14.98
39461,13.14,19.88,14.98
39462,13.14,19.88,14.98
39463,13.14,19.88,14.98
39464,13.14,19.88,14.98
39465,13.14,19.88,14.98
39466,13.14,19.88,14.98
39467,13.14,19.88,14.98
39468,13.14,19.88,14.98
39469,13.14,19.88,14.98
39470,13.14,19.88,14.98
39471,13.14,19.88,14.98
39472,13.14,19.88,14.98
39473,13.14,19.88,14.98
39474,13.14,19.88,14.98
39475,13.14,19.88,14.98
39476,13.14,19.88,14.98
39477,13.14,19.88,14.98
39478,13.14,19.88,14.98
39479,13.14,19.88,14.98
39480,13.14,19.88,14.98
39481,13.14,19.88,14.98
39482,13.14,19.88,14.98
39483,13.14,19.88,14.98
39484,13.14,19.88,14.98
39485,13.14,19.88,14.98
39486,13.14,19.88,14.98
39487,13.14,19.88,14.98
39488,13.14,19.88,14.98
39489,13.14,19.88,14.98
39490,13.14,19.88,14.98
39491,13.14,19.88,14.98
39492,13.14,19.88,14.98
39493,13.14,19.88,14.98
39494,13.14,19.88,14.98
39495,13.14,19.88,14.98
39496,13.14,19.88,14.98
39497,13.14,19.88,14.98
39498,13.14,19.88,14.98
39499,13.14,19.88,14.98
39500,13.14,19.88,14.98
39501,13.14,19.88,14.98
39502,13.14,19.88,14.98
39503,13.14,19.88,14.98
39504,13.14,19.88,14.98
39505,13.14,19.88,14.98
39506,13.14,19.88,14.98
39507,13.14,19.88,14.98
39508,13.14,19.88,14.98
39509,13.14,19.88,14.98
39510,13.14,19.88,14.98
39511,13.14,19.88,14.98
39512,13.14,19.88,14.98
39513,13.14,19.88,14.98
39514,13.14,19.88,14.98
39515,13.14,19.88,14.98
39516,13.14,19.88,14.98
39517,13.14,19.88,14.98
39518,13.14,19.88,14.98
39519,13.14,19.88,14.98
39520,13.14,19.88,14.98
39521,13.14,19.88,14.98
39522,13.14,19.88,14.98
39523,13.14,19.88,14.98
39524,13.14,19.88,14.98
39525,13.14,19.88,14.98
39526,13.14,19.88,14.98
39527,13.14,19.88,14.98
39528,13.14,19.88,14.98
39529,13.14,19.88,14.98
39530,13.14,19.88,14.98
39531,13.14,19.88,14.98
39532,13.14,19.88,14.98
39533,13.14,19.88,14.98
39534,13.14,19.88,14.98
39535,13.14,19.88,14.98
39536,13.14,19.88,14.98
39537,13.14,19.88,14.98
39538,13.14,19.88,14.98
39539,13.14,19.88,14.98
39540,13.14,19.88,14.98
39541,13.14,19.88,14.98
39542,13.14,19.88,14.98
39543,13.14,19.88,14.98
39544,13.14,19.88,14.98
39545,13.14,19.88,14.98
39546,13.14,19.88,14.98
39547,13.14,19.88,14.98
39548,13.14,19.88,14.98
39549,13.14,19.88,14.98
39550,13.14,19.88,14.98
39551,13.14,19.88,14.98
39552,13.14,19.88,14.98
39553,13.14,19.88,14.98
39554,13.14,19.88,14.98
39555,13.14,19.88,14.98
39556,13.14,19.88,14.98
39557,13.14,19.88,14.98
39558,13.14,19.88,14.98
39559,13.14,19.88,14.98
39560,13.14,19.88,14.98
39561,13.14,19.88,14.98
39562,13.14,19.88,14.98
39563,13.14,19.88,14.98
39564,13.14,19.88,14.98
39565,13.14,19.88,14.98
39566,13.14,19.88,14.98
39567,13.14,19.88,14.98
39568,13.14,19.88,14.98
39569,13.14,19.88,14.98
39570,13.14,17.35,14.98
39571,13.14,17.35,14.98
39572,13.14,17.35,14.98
39573,13.14,17.35,14.98
39574,13.14,17.35,14.98
39575,13.14,17.35,14.98
39576,13.14,17.35,14.98
39577,13.14,17.35,14.98
39578,13.14,17.35,14.98
39579,13.14,17.35,14.98
39580,13.14,17.35,14.98
39581,13.14,17.35,14.98
39582,13.14,17.35,14.98
39583,13.14,17.35,14.98
39584,13.14,17.35,14.98
39585,13.14,17.35,14.98
39586,13.14,17.35,14.98
39587,13.14,17.35,14.98
39588,13.14,17.35,14.98
39589,13.14,17.35,14.98
39590,13.14,17.35,14.98
39591,13.14,17.35,14.98
39592,13.14,17.35,14.98
39593,13.14,17.35,14.98
39594,13.14,17.35,14.98
39595,13.14,17.35,14.98
39596,13.14,17.35,14.98
39597,13.14,17.35,14.98
39598,13.14,17.35,14.98
39599,13.14,17.35,14.98
39600,13.14,17.35,14.98
39601,13.14,17.35,14.98
39602,13.14,17.35,14.98
39603,13.14,17.35,14.98
39604,13.14,17.35,14.98
39605,13.14,17.35,14.98
39606,13.14,17.35,14.98
39607,13.14,17.35,14.98
39608,13.14,17.35,14.98
39609,13.14,17.35,14.98
39610,13.14,17.35,14.98
39611,13.14,17.35,14.98
39612,13.14,17.35,14.98
39613,13.14,17.35,14.98
39614,13.14,17.35,14.98
39615,13.14,17.35,14.98
39616,13.14,17.35,14.98
39617,13.14,17.35,14.98
39618,13.14,17.35,14.98
39619,13.14,17.35,14.98
39620,13.14,17.35,14.98
39621,13.14,17.35,14.98
39622,13.14,17.35,14.98
39623,13.14,17.35,14.98
39624,13.14,17.35,14.98
39625,13.14,17.35,14.98
39626,13.14,17.35,14.98
39627,13.14,17.35,14.98
39628,13.14,17.35,14.98
39629,13.14,17.35,14.98
39630,13.14,17.35,14.98
39631,13.14,17.35,14.98
39632,13.14,17.35,14.98
39633,13.14,17.35,14.98
39634,13.14,17.35,14.98
39635,13.14,17.35,14.98
39636,13.14,17.35,14.98
39637,13.14,17.35,14.98
39638,13.14,17.35,14.98
39639,13.14,17.35,14.98
39640,13.14,17.35,14.98
39641,13.14,17.35,14.98
39642,13.14,17.35,14.98
39643,13.14,17.35,14.98
39644,13.14,17.35,14.98
39645,13.14,17.35,14.98
39646,13.14,17.35,14.98
39647,13.14,17.35,14.98
39648,13.14,17.35,14.98
39649,13.14,17.35,14.98
39650,13.14,19.87,14.98
39651,13.14,19.87,14.98
39652,13.14,19.87,14.98
39653,13.14,19.87,14.98
39654,13.14,19.87,14.98
39655,13.14,19.87,14.98
39656,13.14,19.87,14.98
39657,13.14,19.87,14.98
39658,13.14,19.87,14.98
39659,13.14,19.87,14.98
39660,13.14,19.87,14.98
39661,13.14,19.87,14.98
39662,13.14,19.87,14.98
39663,13.14,19.87,14.98
39664,13.14,19.87,14.98
39665,13.14,19.87,14.98
39666,13.14,19.87,14.98
39667,13.14,19.87,14.98
39668,13.14,19.87,14.98
39669,13.14,19.87,14.98
39670,13.14,19.87,14.98
39671,13.14,19.87,14.98
39672,13.14,19.87,14.98
39673,13.14,19.87,14.98
39674,13.14,19.87,14.98
39675,13.14,19.87,14.98
39676,13.14,19.87,14.98
39677,13.14,19.87,14.98
39678,13.14,19.87,14.98
39679,13.14,19.87,14.98
39680,13.14,19.87,14.98
39681,13.14,19.87,14.98
39682,13.14,19.87,14.98
39683,13.14,19.87,14.98
39684,13.14,19.87,14.98
39685,13.14,19.87,14.98
39686,13.14,19.87,14.98
39687,13.14,19.87,14.98
39688,13.14,19.87,14.98
39689,13.14,19.87,14.98
39690,13.14,19.87,14.98
39691,13.14,19.87,14.98
39692,13.14,19.87,14.98
39693,13.14,19.87,14.98
39694,13.14,19.87,14.98
39695,13.14,19.87,14.98
39696,13.14,19.87,14.98
39697,13.14,19.87,14.98
39698,13.14,19.87,14.98
39699,13.14,19.87,14.98
39700,13.14,19.87,14.98
39701,13.14,19.87,14.98
39702,13.14,19.87,14.98
39703,13.14,19.87,14.98
39704,13.14,19.87,14.98
39705,13.14,19.87,14.98
39706,13.14,19.43,14.98
39707,13.14,19.43,14.98
39708,13.14,19.43,14.98
39709,13.14,19.43,14.98
39710,13.14,19.43,14.98
39711,13.14,19.43,14.98
39712,13.14,19.43,14.98
39713,13.14,19.43,14.98
39714,13.14,19.43,14.98
39715,13.14,19.43,14.98
39716,13.14,19.43,14.98
39717,13.14,19.43,14.98
39718,13.14,19.43,14.98
39719,13.14,19.43,14.98
39720,13.14,19.43,14.98
39721,13.14,19.43,14.98
39722,13.14,19.43,14.98
39723,13.14,19.43,14.98
39724,13.14,19.43,14.98
39725,13.14,19.43,14.98
39726,13.14,19.43,14.98
39727,13.14,19.43,14.98
39728,13.14,19.43,14.98
39729,13.14,19.43,14.98
39730,13.14,19.43,14.98
39731,13.14,19.43,14.98
39732,13.14,19.43,14.98
39733,13.14,19.43,14.98
39734,13.14,19.43,14.98
39735,13.14,19.43,14.98
39736,13.14,19.43,14.98
39737,13.14,19.43,14.98
39738,13.14,19.43,14.98
39739,13.14,19.43,14.98
39740,13.14,19.43,14.98
39741,13.14,19.43,14.98
39742,13.14,19.43,14.98
39743,13.14,19.43,14.98
39744,13.14,19.43,14.98
39745,13.14,19.43,14.98
39746,13.14,19.43,14.98
39747,13.14,19.43,14.98
39748,13.14,19.43,14.98
39749,13.14,19.43,14.98
39750,13.14,19.43,14.98
39751,13.14,19.43,14.98
39752,13.14,19.43,14.98
39753,13.14,19.43,14.98
39754,13.14,19.43,14.98
39755,13.14,19.43,14.98
39756,13.14,19.43,14.98
39757,13.14,19.43,14.98
39758,13.14,19.43,14.98
39759,13.14,19.43,14.98
39760,13.14,19.43,14.98
39761,13.14,19.43,14.98
39762,13.14,19.43,14.98
39763,13.14,19.43,14.98
39764,13.14,19.43,14.98
39765,13.14,19.43,14.98
39766,13.14,19.43,14.98
39767,13.14,19.43,14.98
39768,13.14,19.43,14.98
39769,13.14,19.43,14.98
39770,13.14,19.43,14.98
39771,13.14,19.43,14.98
39772,13.14,19.43,14.98
39773,13.14,19.43,14.98
39774,13.14,19.43,14.98
39775,13.14,19.43,14.98
39776,13.14,19.43,14.98
39777,13.14,19.43,14.98
39778,13.14,19.43,14.98
39779,13.14,19.43,14.98
39780,13.14,19.43,14.98
39781,13.14,19.43,14.98
39782,13.14,19.43,14.98
39783,13.14,19.43,14.98
39784,13.14,19.43,14.98
39785,13.14,19.43,14.98
39786,13.14,19.43,14.98
39787,13.14,19.43,14.98
39788,13.14,19.43,14.98
39789,13.14,19.43,14.98
39790,13.14,19.43,14.98
39791,13.14,19.43,14.98
39792,13.14,19.43,14.98
39793,13.14,19.43,14.98
39794,13.14,19.43,14.98
39795,13.14,19.43,14.98
39796,13.14,19.43,14.98
39797,13.14,19.43,14.98
39798,13.14,19.43,14.98
39799,13.14,19.43,14.98
39800,13.14,19.43,14.98
39801,13.14,19.43,14.98
39802,13.14,19.43,14.98
39803,13.14,19.43,14.98
39804,13.14,19.43,14.98
39805,13.14,19.43,14.98
39806,13.14,19.43,14.98
39807,13.14,19.43,14.98
39808,13.14,19.43,14.98
39809,13.14,19.43,14.98
39810,13.14,19.43,14.98
39811,11.12,19.43,14.98
39812,11.12,19.43,14.98
39813,11.12,19.43,14.98
39814,11.12,19.43,14.98
39815,11.12,19.43,14.98
39816,11.12,19.43,14.98
39817,11.12,19.43,14.98
39818,11.12,19.43,14.98
39819,11.12,19.43,14.98
39820,11.12,19.43,14.98
39821,11.12,19.43,14.98
39822,11.12,19.43,14.98
39823,11.12,19.43,14.98
39824,11.12,19.43,14.98
39825,11.12,19.43,14.98
39826,11.12,19.43,14.98
39827,11.12,19.43,14.98
39828,11.12,19.43,14.98
39829,11.12,19.43,14.98
39830,11.12,19.43,14.98
39831,11.12,19.43,14.98
39832,11.12,19.43,14.98
39833,11.12,19.43,14.98
39834,11.12,20.73,14.98
39835,11.12,20.73,14.98
39836,11.12,20.73,14.98
39837,11.12,20.73,14.98
39838,11.12,20.73,14.98
39839,11.12,20.73,14.98
39840,11.12,20.73,14.98
39841,11.12,20.73,14.98
39842,11.12,20.73,14.98
39843,11.12,20.73,14.98
39844,11.12,20.73,7.54
39845,11.12,20.73,7.54
39846,11.12,20.73,7.54
39847,11.12,20.73,7.54
39848,11.12,20.73,7.54
39849,11.12,20.73,7.83
39850,11.12,20.73,7.83
39851,11.12,20.73,7.83
39852,11.12,20.73,10.84
39853,11.12,20.73,10.84
39854,11.12,20.73,10.84
39855,11.12,20.73,10.84
39856,11.12,20.73,10.84
39857,11.12,20.73,10.84
39858,11.12,20.73,10.84
39859,11.12,20.73,10.84
39860,11.12,20.73,10.84
39861,11.12,20.73,10.84
39862,11.12,20.73,10.84
39863,11.12,20.73,10.84
39864,11.12,20.73,10.84
39865,11.12,20.73,10.84
39866,11.12,20.73,10.84
39867,11.12,20.73,10.84
39868,11.12,20.73,10.84
39869,11.12,20.73,10.84
39870,11.12,20.73,10.84
39871,11.12,20.73,10.84
39872,11.12,20.73,10.84
39873,11.12,20.73,10.84
39874,11.12,20.73,10.84
39875,11.12,20.73,10.84
39876,11.12,20.73,10.84
39877,11.12,20.73,10.84
39878,11.12,20.73,10.84
39879,11.12,20.73,10.84
39880,11.12,20.73,10.84
39881,11.12,20.73,10.84
39882,11.12,20.73,10.84
39883,11.12,20.73,10.84
39884,11.12,20.73,10.84
39885,11.12,20.73,10.84
39886,11.12,20.73,10.84
39887,11.12,20.73,10.84
39888,11.12,20.73,10.84
39889,11.12,20.73,10.84
39890,11.12,20.73,10.84
39891,11.12,20.73,10.84
39892,11.12,20.73,10.84
39893,11.12,20.73,10.84
39894,11.12,20.73,10.84
39895,11.12,20.73,10.84
39896,11.12,20.73,10.84
39897,11.12,20.73,10.84
39898,11.12,20.73,10.84
39899,11.12,20.73,10.84
39900,11.12,20.73,10.84
39901,11.12,20.73,10.84
39902,11.12,20.73,10.84
39903,11.12,20.73,10.84
39904,11.12,20.73,10.84
39905,11.12,20.73,10.84
39906,11.12,20.73,10.84
39907,11.12,20.73,10.84
39908,11.12,20.73,10.84
39909,11.12,20.73,10.84
39910,11.12,20.73,10.84
39911,11.12,20.73,10.84
39912,11.12,20.73,10.84
39913,11.12,20.73,10.84
39914,11.12,20.73,10.84
39915,11.12,20.73,10.84
39916,11.12,20.73,10.84
39917,11.12,20.73,10.84
39918,11.12,20.73,10.84
39919,11.12,20.73,10.84
39920,11.12,20.73,10.84
39921,11.12,20.73,10.84
39922,11.12,20.73,10.84
39923,11.12,20.73,10.84
39924,11.12,20.73,10.84
39925,11.12,20.73,10.84
39926,11.12,20.73,10.84
39927,11.12,20.73,10.84
39928,11.12,20.73,10.84
39929,11.12,20.73,10.84
39930,11.12,20.73,10.84
39931,11.12,20.73,10.84
39932,11.12,20.73,10.84
39933,11.12,20.73,10.84
39934,11.12,20.73,10.84
39935,11.12,20.73,10.84
39936,11.12,20.73,10.84
39937,11.12,20.73,10.84
39938,11.12,20.73,10.84
39939,11.12,20.73,10.84
39940,11.12,20.73,10.84
39941,11.12,20.73,10.84
39942,11.12,20.73,10.84
39943,11.12,20.73,10.84
39944,11.12,20.73,10.84
39945,11.12,20.73,10.84
39946,11.12,20.73,10.84
39947,11.12,20.73,10.84
39948,11.12,20.73,10.84
39949,11.12,20.73,10.84
39950,11.12,20.73,10.84
39951,11.12,20.73,10.84
39952,11.12,20.73,10.84
39953,11.12,20.73,10.84
39954,11.12,20.73,10.84
39955,11.12,20.73,10.84
39956,11.12,20.73,10.84
39957,11.12,20.73,10.84
39958,11.12,20.73,10.84
39959,11.12,20.73,10.84
39960,11.12,20.73,10.84
39961,11.12,20.73,10.84
39962,11.12,20.73,10.84
39963,11.12,20.73,10.84
39964,11.12,20.73,10.84
39965,11.12,20.73,10.84
39966,11.12,20.73,10.84
39967,11.12,20.73,10.84
39968,11.12,20.73,10.84
39969,11.12,20.73,10.84
39970,11.12,20.73,10.84
39971,11.12,20.73,10.84
39972,11.12,20.73,10.84
39973,11.12,20.73,10.84
39974,11.12,20.73,10.84
39975,11.12,20.73,10.84
39976,11.12,20.73,10.84
39977,11.12,20.73,10.84
39978,11.12,20.73,10.84
39979,11.12,20.73,10.84
39980,11.12,20.73,10.84
39981,11.12,20.73,10.84
39982,11.12,20.73,10.84
39983,11.12,20.73,10.84
39984,11.12,20.73,10.84
39985,11.12,20.73,10.84
39986,11.12,20.73,10.84
39987,11.12,20.73,10.84
39988,11.12,20.73,10.84
39989,11.12,20.73,10.84
39990,11.12,20.73,10.84
39991,11.12,20.73,10.84
39992,11.12,20.73,10.84
39993,11.12,20.73,10.84
39994,11.12,20.73,10.84
39995,11.12,20.73,10.84
39996,11.12,20.73,10.84
39997,11.12,20.73,10.84
39998,11.12,20.73,10.84
39999,11.12,20.73,10.84
40000,11.12,20.73,10.84
40001,11.12,20.73,10.84
40002,11.12,20.73,10.84
40003,11.12,20.73,10.84
40004,11.12,20.73,10.84
40005,11.12,20.73,10.84
40006,11.12,20.73,10.84
40007,11.12,20.73,10.84
40008,11.12,20.73,10.84
40009,11.12,20.73,10.84
40010,11.12,20.73,10.84
40011,11.12,20.73,10.84
40012,11.12,20.73,10.84
40013,11.12,20.73,10.84
40014,11.12,20.73,10.84
40015,11.12,20.73,10.84
40016,11.12,20.73,10.84
40017,11.12,20.73,10.84
40018,11.12,20.73,10.84
40019,11.12,20.73,10.84
40020,11.12,20.73,10.84
40021,11.12,20.73,10.84
40022,11.12,20.73,10.84
40023,11.12,20.73,10.84
40024,11.12,20.73,10.84
40025,11.12,20.73,10.84
40026,11.12,20.73,10.84
40027,11.12,20.73,10.84
40028,11.12,20.73,10.84
40029,11.12,20.73,10.84
40030,11.12,20.73,10.84
40031,11.12,20.73,10.84
40032,11.12,20.73,10.84
40033,11.12,20.73,10.84
40034,11.12,20.73,10.84
40035,11.12,20.73,10.84
40036,11.12,20.73,10.84
40037,11.12,20.73,10.84
40038,11.12,20.73,10.84
40039,11.12,20.73,10.84
40040,11.12,20.73,10.84
40041,11.12,20.73,10.84
40042,11.12,20.73,10.84
40043,11.12,20.73,10.84
40044,11.12,20.73,10.84
40045,11.12,20.73,10.84
40046,11.12,20.73,10.84
40047,11.12,20.73,10.84
40048,11.12,20.73,10.84
40049,11.12,20.73,10.84
40050,11.12,20.73,10.84
40051,11.12,20.73,10.84
40052,11.12,20.73,10.84
40053,11.12,20.73,10.84
40054,11.12,20.73,10.84
40055,11.12,20.73,10.84
40056,11.12,20.73,10.84
40057,11.12,20.73,10.84
40058,11.12,20.73,10.84
40059,11.12,20.73,10.84
40060,11.12,20.73,10.84
40061,11.12,20.73,10.84
40062,11.12,20.73,10.84
40063,11.12,20.73,10.84
40064,11.12,20.73,10.84
40065,11.12,20.73,10.84
40066,11.12,20.73,10.84
40067,11.12,20.73,10.84
40068,11.12,20.73,10.84
40069,11.12,20.73,10.84
40070,11.12,20.73,10.84
40071,11.12,20.73,10.84
40072,11.12,20.73,10.84
40073,11.12,20.73,10.84
40074,11.12,20.73,10.84
40075,11.12,20.73,10.84
40076,11.12,20.73,10.84
40077,11.12,20.73,10.84
40078,11.12,20.73,10.84
40079,11.12,20.73,10.84
40080,11.12,20.73,10.84
40081,11.12,20.73,10.84
40082,11.12,20.73,10.84
40083,11.12,20.73,10.84
40084,11.12,20.73,10.84
40085,11.12,20.73,10.84
40086,11.12,20.73,10.84
40087,11.12,20.73,10.84
40088,11.12,20.73,10.84
40089,11.12,20.73,10.84
40090,11.12,20.73,10.84
40091,11.12,20.73,10.84
40092,11.12,20.73,10.84
40093,11.12,20.73,10.84
40094,11.12,20.73,10.84
40095,11.12,20.73,10.84
40096,11.12,20.73,10.84
40097,11.12,20.73,10.84
40098,11.12,20.73,10.84
40099,11.12,20.73,10.84
40100,11.12,20.73,10.84
40101,11.12,20.73,10.84
40102,11.12,20.73,10.84
40103,11.12,20.73,10.84
40104,11.12,20.73,10.84
40105,11.12,20.73,10.84
40106,11.12,20.73,10.84
40107,11.12,20.73,10.84
40108,11.12,20.73,10.84
40109,11.12,20.73,10.84
40110,11.12,20.73,10.84
40111,11.12,20.73,10.84
40112,11.12,20.73,10.84
40113,11.12,20.73,10.84
40114,11.12,20.73,10.84
40115,11.12,20.73,10.84
40116,11.12,20.73,10.84
40117,11.12,20.73,10.84
40118,11.12,20.73,10.84
40119,11.12,20.73,10.84
40120,11.12,20.73,10.84
40121,11.12,20.73,10.84
40122,11.12,20.73,10.84
40123,11.12,20.73,10.84
40124,11.12,20.73,10.84
40125,11.12,20.73,10.84
40126,11.12,20.73,10.84
40127,11.12,20.73,10.84
40128,11.12,20.73,10.84
40129,11.12,20.73,10.84
40130,11.12,20.73,10.84
40131,11.12,20.73,10.84
40132,11.12,20.73,10.84
40133,11.12,20.73,10.84
40134,11.12,20.73,10.84
40135,11.12,20.73,10.84
40136,11.12,20.73,10.84
40137,11.12,20.73,10.84
40138,11.12,20.73,10.84
40139,11.12,20.73,10.84
40140,11.12,20.73,10.84
40141,11.12,20.73,10.84
40142,11.12,20.73,10.84
40143,11.12,20.73,10.84
40144,11.12,20.73,10.84
40145,11.12,17.91,10.84
40146,11.12,17.91,10.84
40147,11.12,17.91,10.84
40148,11.12,17.91,10.84
40149,11.12,17.79,10.84
40150,11.12,17.79,10.84
40151,11.12,17.79,10.84
40152,11.12,17.79,10.84
40153,11.12,17.79,10.84
40154,11.12,17.79,10.84
40155,11.12,17.79,10.84
40156,11.12,18.76,10.84
40157,11.12,18.76,10.84
40158,11.12,18.76,10.84
40159,11.12,18.76,10.84
40160,11.12,18.96,10.84
40161,11.12,18.96,10.84
40162,11.12,18.96,10.84
40163,11.12,18.96,10.84
40164,11.12,18.96,10.84
40165,11.12,18.96,10.84
40166,11.12,18.96,10.84
40167,11.12,18.96,10.84
40168,11.12,18.96,10.84
40169,11.12,18.96,15.44
40170,11.12,18.96,15.44
40171,11.12,18.96,15.44
40172,11.12,18.96,15.44
40173,11.12,18.96,15.44
40174,11.12,18.96,15.44
40175,11.12,18.96,15.44
40176,11.12,18.96,15.44
40177,11.12,18.96,15.44
40178,11.12,18.96,15.44
40179,11.12,18.96,15.44
40180,11.12,18.96,15.44
40181,11.12,18.96,15.44
40182,11.12,18.96,15.44
40183,11.12,18.96,15.44
40184,11.12,18.96,15.44
40185,11.12,18.96,15.44
40186,11.12,18.96,15.44
40187,11.12,18.96,15.44
40188,11.12,18.96,15.44
40189,11.12,18.96,15.44
40190,11.12,18.96,15.44
40191,11.12,18.96,15.44
40192,11.12,18.96,15.44
40193,11.12,18.96,15.44
40194,11.12,18.96,15.44
40195,11.12,18.96,15.44
40196,11.12,18.96,15.44
40197,11.12,18.96,15.44
40198,11.12,18.96,15.44
40199,11.12,18.96,15.44
40200,11.12,18.96,15.44
40201,11.12,18.96,15.44
40202,11.12,18.96,15.44
40203,11.12,18.96,15.44
40204,11.12,18.96,15.44
40205,11.12,18.96,15.44
40206,11.12,18.96,15.44
40207,11.12,18.96,15.44
40208,11.12,18.96,15.44
40209,11.12,18.96,15.44
40210,11.12,18.96,15.44
40211,11.12,18.96,15.44
40212,11.12,18.96,15.44
40213,11.12,18.96,15.44
40214,11.12,18.96,15.44
40215,11.12,18.96,15.44
40216,11.12,18.96,15.44
40217,11.85,18.96,15.44
40218,11.85,18.96,15.44
40219,11.85,18.96,15.44
