time,lane_exit_A,lane_exit_D
42490,12.33,16.09
42491,12.33,16.09
42492,12.33,16.09
42493,12.33,16.09
42494,12.33,16.09
42495,12.33,16.09
42496,12.33,16.09
42497,12.33,16.09
42498,12.33,16.09
42499,12.33,16.09
42500,12.33,16.09
42501,12.33,16.09
42502,13.0,16.09
42503,13.0,16.09
42504,13.0,16.09
42505,13.0,16.09
42506,13.0,16.09
42507,13.0,16.09
42508,13.0,16.09
42509,13.0,16.09
42510,13.0,16.09
42511,13.0,16.09
42512,13.0,16.09
42513,13.0,16.09
42514,13.0,16.09
42515,13.0,16.09
42516,13.0,16.09
42517,13.0,16.09
42518,13.0,16.09
42519,13.0,16.09
42520,13.0,16.09
42521,13.0,16.09
42522,13.0,16.09
42523,13.0,16.09
42524,13.0,16.09
42525,13.0,16.09
42526,13.0,16.09
42527,13.0,16.09
42528,13.0,16.09
42529,13.0,16.09
42530,13.0,16.09
42531,13.0,16.09
42532,13.0,16.09
42533,13.0,16.09
42534,13.0,16.09
42535,13.0,16.09
42536,13.0,16.09
42537,13.0,16.09
42538,13.0,16.09
42539,13.0,16.09
42540,13.0,16.09
42541,13.0,16.09
42542,13.0,16.09
42543,13.0,16.09
42544,13.0,16.09
42545,13.0,16.09
42546,13.0,16.09
42547,13.0,16.09
42548,13.0,16.57
42549,13.0,16.57
42550,13.0,16.57
42551,13.0,16.57
42552,13.0,16.57
42553,13.0,16.57
42554,13.0,16.57
42555,13.0,16.57
42556,13.0,16.57
42557,13.0,16.57
42558,13.0,16.57
42559,13.0,16.57
42560,13.0,16.57
42561,13.0,16.57
42562,13.0,16.57
42563,13.0,16.57
42564,13.0,16.57
42565,13.0,16.57
42566,13.0,16.57
42567,13.0,16.57
42568,13.0,16.57
42569,13.0,16.57
42570,13.0,16.57
42571,13.0,16.57
42572,13.0,16.57
42573,13.0,16.57
42574,13.0,16.57
42575,13.0,16.57
42576,13.0,16.57
42577,13.0,16.57
42578,13.0,16.57
42579,13.0,16.57
42580,13.0,16.57
42581,13.0,16.57
42582,13.0,16.57
42583,13.0,16.57
42584,13.0,16.57
42585,13.0,16.57
42586,13.0,16.57
42587,13.0,16.57
42588,13.0,16.57
42589,13.0,16.57
42590,13.0,16.57
42591,13.0,16.57
42592,13.0,16.57
42593,13.0,16.57
42594,13.0,16.57
42595,13.0,16.57
42596,13.0,16.57
42597,13.0,16.57
42598,13.0,16.57
42599,13.0,16.57
42600,13.0,16.57
42601,13.0,16.57
42602,13.0,16.57
42603,13.0,16.57
42604,13.0,16.57
42605,13.0,16.57
42606,13.0,16.57
42607,11.8,16.57
42608,11.8,16.57
42609,11.8,16.57
42610,11.8,16.57
42611,11.8,16.57
42612,11.8,16.57
42613,11.8,16.57
42614,11.8,16.57
42615,11.8,16.57
42616,11.8,16.57
42617,11.8,16.57
42618,11.8,16.57
42619,11.8,16.57
42620,11.8,16.57
42621,11.8,16.57
42622,12.73,16.57
42623,12.73,16.57
42624,12.73,16.57
42625,12.73,16.57
42626,12.31,16.57
42627,12.31,16.57
42628,12.31,16.57
42629,12.31,16.57
42630,12.31,16.57
42631,12.31,16.57
42632,12.31,16.57
42633,12.31,16.57
42634,12.31,16.57
42635,12.31,16.57
42636,12.31,16.57
42637,12.31,16.57
42638,12.31,16.57
42639,12.31,16.57
42640,12.31,16.57
42641,12.31,16.57
42642,12.31,16.57
42643,12.31,16.57
42644,12.31,16.57
42645,12.31,16.57
42646,12.31,16.57
42647,12.31,16.57
42648,12.31,16.57
42649,12.31,16.57
42650,12.31,16.57
42651,12.31,16.57
42652,12.31,16.57
42653,12.31,16.57
42654,12.31,16.57
42655,12.31,16.57
42656,12.31,16.57
42657,12.31,16.57
42658,12.31,16.57
42659,12.31,16.57
42660,12.31,16.57
42661,12.31,16.57
42662,12.31,16.57
42663,12.31,16.57
42664,12.31,16.57
42665,12.31,16.57
42666,12.31,16.57
42667,12.31,16.57
42668,12.31,16.57
42669,12.31,16.57
42670,12.31,16.57
42671,12.31,16.57
42672,12.31,16.57
42673,12.31,16.57
42674,12.31,16.57
42675,12.31,16.57
42676,12.31,16.57
42677,12.31,16.57
42678,12.31,16.57
42679,12.31,16.57
42680,12.31,16.57
42681,12.31,16.57
42682,12.31,16.57
42683,12.31,16.57
42684,12.31,16.57
42685,12.31,16.57
42686,12.31,16.57
42687,12.31,16.57
42688,12.31,16.57
42689,12.31,16.57
42690,12.31,16.57
42691,12.31,16.57
42692,12.31,16.57
42693,12.31,16.57
42694,12.31,16.57
42695,12.31,16.57
42696,12.31,16.57
42697,12.31,16.57
42698,12.31,16.57
42699,12.31,16.57
42700,12.31,16.57
42701,11.61,16.57
42702,11.61,16.57
42703,11.61,16.57
42704,11.61,16.57
42705,11.61,16.57
42706,11.61,16.57
42707,11.61,16.57
42708,11.61,16.57
42709,11.61,16.57
42710,11.61,16.57
42711,11.61,16.57
42712,11.61,15.79
42713,11.61,15.79
42714,11.61,15.79
42715,11.61,15.79
42716,11.61,15.79
42717,11.61,15.79
42718,11.61,15.16
42719,11.61,15.16
42720,11.61,15.16
42721,11.61,15.16
42722,11.61,15.16
42723,11.61,16.33
42724,11.61,16.33
42725,11.61,16.33
42726,11.61,15.28
42727,11.61,15.28
42728,11.61,15.28
42729,11.61,15.28
42730,11.61,16.09
42731,11.61,16.09
42732,11.61,16.09
42733,11.61,16.09
42734,11.61,15.6
42735,11.61,15.6
42736,11.61,15.6
42737,11.61,15.6
42738,11.61,15.6
42739,11.61,15.6
42740,11.61,15.6
42741,11.61,15.2
42742,11.61,15.2
42743,11.61,15.2
42744,11.61,15.88
42745,11.61,15.88
42746,11.61,15.88
42747,11.61,15.88
42748,11.61,15.35
42749,11.61,15.35
42750,11.61,15.35
42751,11.61,15.35
42752,11.61,15.35
42753,11.61,15.35
42754,11.61,15.35
42755,11.61,15.35
42756,11.61,15.35
42757,11.61,15.35
42758,11.61,15.35
42759,11.61,15.35
42760,11.61,15.35
42761,11.61,15.35
42762,11.61,15.35
42763,11.61,15.35
42764,11.61,15.35
42765,11.61,15.35
42766,11.61,15.35
42767,11.61,15.35
42768,11.61,15.35
42769,11.61,15.35
42770,11.61,15.35
42771,11.61,15.35
42772,11.61,15.35
42773,11.61,15.35
42774,11.61,15.35
42775,11.61,15.35
42776,11.61,15.35
42777,11.61,15.35
42778,11.61,15.35
42779,11.61,15.35
42780,11.61,15.35
42781,11.61,15.35
42782,11.61,15.35
42783,11.61,15.35
42784,11.61,15.35
42785,11.61,15.35
42786,11.61,15.35
42787,11.61,15.35
42788,11.61,15.35
42789,11.61,15.35
42790,11.61,15.35
42791,11.61,15.35
42792,11.61,15.35
42793,11.61,15.35
42794,11.61,15.35
42795,11.61,15.35
42796,11.61,15.35
42797,11.61,15.35
42798,11.61,15.35
42799,11.61,15.35
42800,11.61,15.35
42801,11.61,15.35
42802,11.61,15.35
42803,11.61,15.35
42804,11.61,15.35
42805,11.61,15.35
42806,11.61,15.35
42807,11.61,15.35
42808,11.61,15.35
42809,11.61,15.35
42810,11.61,15.35
42811,11.61,15.35
42812,11.61,15.35
42813,11.61,15.35
42814,11.61,15.35
42815,11.61,15.35
42816,11.61,15.35
42817,11.61,15.35
42818,11.61,15.35
42819,11.61,15.35
42820,11.61,15.35
42821,11.61,15.35
42822,11.61,15.35
42823,11.61,15.35
42824,11.61,15.35
42825,11.61,15.35
42826,11.61,15.35
42827,11.61,15.35
42828,11.61,15.35
42829,11.61,15.35
42830,11.61,15.35
42831,11.61,15.35
42832,11.61,15.35
42833,11.61,15.35
42834,11.61,15.35
42835,11.61,15.35
42836,11.61,15.35
42837,11.61,15.35
42838,11.61,15.35
42839,11.61,15.35
42840,11.61,15.35
42841,11.61,15.35
42842,11.61,15.35
42843,11.61,15.35
42844,11.61,15.35
42845,11.61,15.35
42846,11.61,15.35
42847,11.61,15.35
42848,11.61,15.35
42849,11.61,15.35
42850,11.61,15.35
42851,11.61,15.35
42852,11.61,15.35
42853,11.61,15.35
42854,11.61,15.35
42855,11.61,15.35
42856,11.61,15.35
42857,11.61,15.35
42858,11.61,15.35
42859,11.61,15.35
42860,11.61,15.35
42861,11.61,15.35
42862,11.61,15.35
42863,11.61,15.35
42864,11.61,15.35
42865,11.61,15.35
42866,11.61,15.35
42867,11.61,15.35
42868,11.61,15.35
42869,11.61,15.35
42870,11.61,15.35
42871,11.61,15.35
42872,11.61,15.35
42873,11.61,15.35
42874,11.61,15.35
42875,11.61,15.35
42876,11.61,15.35
42877,11.61,15.35
42878,11.61,15.35
42879,11.61,15.35
42880,11.61,15.35
42881,11.61,15.35
42882,11.61,15.35
42883,11.61,15.35
42884,11.61,15.35
42885,11.61,15.35
42886,11.61,15.35
42887,11.61,15.35
42888,11.61,15.35
42889,11.61,15.35
42890,11.61,15.35
42891,11.61,15.35
42892,11.61,15.35
42893,11.61,15.35
42894,11.61,15.35
42895,11.61,15.35
42896,11.61,15.35
42897,11.61,15.35
42898,11.61,15.35
42899,11.61,15.35
42900,11.61,15.35
42901,11.61,15.35
42902,11.61,15.35
42903,11.61,15.35
42904,11.61,15.35
42905,11.61,15.35
42906,11.61,15.35
42907,11.61,15.35
42908,11.61,15.35
42909,11.61,15.35
42910,11.61,15.35
42911,11.61,15.35
42912,11.61,15.35
42913,11.61,15.35
42914,11.61,15.35
42915,11.61,15.35
42916,11.61,15.35
42917,11.61,15.35
42918,11.61,15.35
42919,11.61,15.35
42920,11.61,15.35
42921,11.61,15.35
42922,11.61,12.99
42923,11.61,12.99
42924,11.61,12.99
42925,11.61,12.99
42926,11.61,12.99
42927,11.61,12.99
42928,11.61,12.99
42929,11.61,12.99
42930,11.61,12.99
42931,11.61,12.99
42932,11.61,12.99
42933,11.61,12.99
42934,11.61,12.99
42935,11.61,12.99
42936,11.61,12.99
42937,11.61,12.99
42938,11.61,12.99
42939,11.61,12.99
42940,11.61,12.99
42941,11.61,12.99
42942,11.61,12.99
42943,11.61,12.99
42944,11.61,12.99
42945,11.61,12.99
42946,11.61,12.99
42947,11.61,12.99
42948,11.61,12.99
42949,11.61,12.99
42950,11.61,12.99
42951,11.61,12.99
42952,11.61,12.99
42953,11.61,12.99
42954,11.61,12.99
42955,10.6,16.05
42956,10.6,16.05
42957,10.6,16.05
42958,10.6,16.05
42959,10.6,16.69
42960,10.6,16.69
42961,10.15,16.69
42962,10.15,16.61
42963,10.15,16.61
42964,10.15,16.61
42965,10.15,16.61
42966,10.58,16.61
42967,10.58,15.84
42968,10.58,15.84
42969,10.58,15.84
42970,10.74,15.84
42971,10.74,15.84
42972,10.74,15.84
42973,9.4,15.84
42974,9.4,16.17
42975,9.4,16.17
42976,9.4,16.17
42977,9.4,17.11
42978,9.4,17.11
42979,9.4,17.11
42980,9.4,17.11
42981,9.4,15.75
42982,9.4,15.75
42983,9.4,15.75
42984,9.4,15.75
42985,9.4,17.31
42986,9.4,17.31
42987,9.4,17.31
42988,9.4,17.31
42989,9.4,17.31
42990,9.4,17.31
42991,9.4,17.31
42992,9.4,16.17
42993,9.4,16.17
42994,9.4,16.17
42995,9.4,16.78
42996,9.4,16.78
42997,9.4,16.78
42998,9.4,16.78
42999,9.4,16.78
43000,9.4,16.21
43001,9.4,16.21
43002,9.4,16.21
43003,9.4,16.21
43004,9.4,17.02
43005,9.4,17.02
43006,9.4,17.02
43007,9.4,17.02
43008,9.4,16.2
43009,13.8,16.2
43010,13.8,16.2
43011,13.8,16.2
43012,13.8,16.2
43013,13.8,16.2
43014,13.8,16.2
43015,13.8,16.2
43016,13.8,16.2
43017,13.8,16.2
43018,13.8,16.2
43019,13.8,16.2
43020,13.8,16.2
43021,13.8,16.2
43022,13.8,16.2
43023,13.8,16.2
43024,13.8,16.2
43025,13.8,16.2
43026,13.8,16.2
43027,13.8,16.2
43028,13.8,16.2
43029,13.8,16.2
43030,13.8,16.2
43031,13.8,16.2
43032,13.8,16.2
43033,13.8,16.2
43034,13.8,17.77
43035,13.8,17.77
43036,13.8,17.77
43037,13.8,18.26
43038,13.8,18.26
43039,13.8,18.26
43040,13.8,18.26
43041,13.8,18.26
43042,13.8,16.96
43043,13.8,16.96
43044,13.8,16.96
43045,13.8,16.96
43046,13.8,16.96
43047,13.66,16.96
43048,13.66,16.96
43049,13.66,16.96
43050,13.66,16.96
43051,13.66,16.96
43052,13.66,16.96
43053,13.66,16.96
43054,13.66,16.96
43055,13.66,16.96
43056,13.66,16.96
43057,13.66,16.96
43058,13.66,16.96
43059,13.66,16.96
43060,13.66,16.96
43061,13.66,16.96
43062,13.66,16.96
43063,13.66,16.96
43064,13.66,16.96
43065,13.66,16.96
43066,13.66,16.96
43067,13.66,16.96
43068,13.66,16.96
43069,13.66,16.96
43070,13.66,16.96
43071,13.66,16.96
43072,13.66,16.96
43073,13.66,16.96
43074,13.66,16.96
43075,13.66,16.96
43076,13.66,16.96
43077,13.66,16.96
43078,13.66,16.96
43079,13.66,16.96
43080,13.66,16.96
43081,13.66,16.96
43082,13.66,16.96
43083,13.66,16.96
43084,13.66,16.96
43085,13.66,16.96
43086,13.66,16.96
43087,13.66,16.96
43088,13.66,16.96
43089,13.66,16.96
43090,13.66,16.96
43091,13.66,16.96
43092,13.66,16.96
43093,13.66,16.96
43094,13.66,16.96
43095,13.66,16.96
43096,13.66,16.96
43097,13.66,16.96
43098,13.66,16.96
43099,13.66,16.96
43100,13.66,16.96
43101,13.66,16.96
43102,13.66,16.96
43103,13.66,16.96
43104,13.66,16.96
43105,13.66,16.96
43106,13.66,16.96
43107,13.66,16.96
43108,13.66,16.96
43109,13.66,16.96
43110,13.66,16.96
43111,13.66,16.96
43112,13.66,16.96
43113,13.66,16.96
43114,13.66,16.96
43115,13.66,16.96
43116,13.66,16.96
43117,13.66,16.96
43118,13.66,16.96
43119,13.66,16.96
43120,13.66,16.96
43121,13.66,16.96
43122,13.66,16.96
43123,13.66,16.96
43124,13.66,16.96
43125,13.66,16.96
43126,13.66,16.96
43127,13.66,16.96
43128,13.66,16.96
43129,13.66,16.96
43130,13.66,16.96
43131,13.66,16.96
43132,13.66,16.96
43133,13.66,16.96
43134,13.66,16.96
43135,13.66,16.96
43136,13.66,16.96
43137,13.66,16.96
43138,13.66,16.96
43139,13.66,16.96
43140,13.66,16.96
43141,13.66,16.96
43142,13.66,16.96
43143,13.66,16.96
43144,13.66,16.96
43145,13.66,16.96
43146,13.66,16.96
43147,13.66,16.96
43148,13.66,16.96
43149,13.66,16.96
43150,13.66,16.96
43151,13.66,16.67
43152,13.66,16.67
43153,13.66,16.67
43154,13.66,17.58
43155,13.66,17.58
43156,13.66,17.58
43157,13.66,17.58
43158,13.66,16.78
43159,13.66,16.78
43160,13.66,16.78
43161,13.66,16.78
43162,13.66,16.78
43163,13.66,16.78
43164,13.66,16.78
43165,13.66,16.78
43166,13.66,16.78
43167,13.66,16.78
43168,13.66,16.78
43169,13.66,16.78
43170,13.66,16.78
43171,13.66,16.78
43172,13.66,16.78
43173,13.66,16.78
43174,13.66,16.78
43175,13.66,16.78
43176,13.66,16.78
43177,13.66,16.78
43178,11.34,16.78
43179,11.34,16.78
43180,11.34,16.78
43181,11.34,16.78
43182,11.34,16.78
43183,11.34,16.78
43184,11.34,16.78
43185,11.34,16.78
43186,11.34,16.78
43187,11.34,16.78
43188,11.34,16.78
43189,11.34,16.78
43190,14.28,16.78
43191,14.28,16.78
43192,14.28,16.78
43193,14.28,16.78
43194,14.28,16.78
43195,14.28,16.78
43196,14.28,16.78
43197,14.28,16.78
43198,14.28,16.78
43199,14.28,16.78
43200,14.28,16.78
43201,14.28,16.78
43202,14.28,16.78
43203,14.28,16.78
43204,14.28,16.78
43205,14.28,16.78
43206,14.28,16.78
43207,14.28,16.78
43208,14.28,16.78
43209,14.28,16.78
43210,14.28,16.78
43211,14.28,16.78
43212,14.28,16.78
43213,14.28,16.78
43214,14.28,16.78
43215,14.28,16.78
43216,14.28,16.78
43217,14.28,16.78
43218,14.28,16.78
43219,14.28,16.78
43220,14.28,16.78
43221,14.28,16.78
43222,14.28,16.78
43223,15.34,16.78
43224,15.34,16.78
43225,15.34,16.78
43226,15.34,16.78
43227,15.34,16.78
43228,15.34,16.78
43229,15.34,16.78
43230,15.34,16.78
43231,15.34,16.78
43232,15.34,16.78
43233,15.34,16.78
43234,15.34,16.78
43235,15.34,16.78
43236,15.34,16.78
43237,15.34,16.78
43238,15.34,16.78
43239,15.34,16.78
43240,15.34,16.78
43241,15.34,16.78
43242,15.34,16.78
43243,15.34,16.78
43244,15.34,16.78
43245,15.34,16.78
43246,15.34,16.78
43247,15.34,16.78
43248,15.34,16.78
43249,15.34,16.78
43250,15.34,16.78
43251,15.34,16.78
43252,15.34,16.78
43253,15.34,16.78
43254,15.34,16.78
43255,15.34,16.78
43256,15.34,16.78
43257,15.34,16.78
43258,15.34,16.78
43259,15.34,16.78
43260,15.34,16.78
43261,15.34,16.78
43262,15.34,16.78
43263,15.34,16.78
43264,15.34,16.78
43265,15.34,16.78
43266,15.34,16.78
43267,15.34,16.78
43268,15.34,16.78
43269,15.34,16.78
43270,15.34,16.78
43271,15.34,16.78
43272,15.34,16.78
43273,15.34,16.78
43274,15.34,16.78
43275,15.34,16.78
43276,15.34,16.78
43277,15.34,16.78
43278,15.34,16.78
43279,15.34,16.78
43280,15.34,16.78
43281,15.34,16.78
43282,15.34,16.78
43283,15.34,16.78
43284,15.34,16.78
43285,15.34,16.78
43286,15.34,16.78
43287,15.34,16.78
43288,15.34,16.78
43289,15.34,16.78
43290,15.34,16.78
43291,15.34,16.78
43292,15.34,16.78
43293,15.34,16.78
43294,15.34,16.78
43295,15.34,16.78
43296,15.34,16.78
43297,15.34,16.78
43298,15.34,16.78
43299,15.34,16.78
43300,15.34,16.78
43301,15.34,16.78
43302,15.34,16.78
43303,15.34,16.78
43304,15.34,16.78
43305,15.34,16.78
43306,15.34,16.78
43307,15.34,16.78
43308,15.34,16.78
43309,15.34,16.78
43310,15.34,16.78
43311,15.34,16.78
43312,15.34,16.78
43313,15.34,16.78
43314,15.34,16.78
43315,15.34,16.78
43316,15.34,16.78
43317,15.34,16.78
43318,15.34,16.78
43319,15.34,16.78
43320,15.34,16.78
43321,15.34,16.78
43322,15.34,16.78
43323,15.34,16.78
43324,15.34,16.78
43325,15.34,16.78
43326,15.34,16.78
43327,15.34,16.78
43328,15.34,16.78
43329,15.34,16.78
43330,15.34,16.78
43331,15.34,16.78
43332,15.34,16.78
43333,15.34,16.78
43334,15.34,16.78
43335,15.34,16.78
43336,15.34,16.78
43337,15.34,16.78
43338,15.34,16.78
43339,15.34,16.78
43340,15.34,16.78
43341,15.34,16.78
43342,15.34,16.78
43343,15.34,16.78
43344,15.34,16.78
43345,15.34,16.78
43346,15.34,16.78
43347,15.34,16.78
43348,15.34,16.78
43349,15.34,16.78
43350,15.34,16.78
43351,15.34,16.78
43352,15.34,16.78
43353,15.34,16.78
43354,15.34,16.78
43355,15.34,16.78
43356,15.34,16.78
43357,15.34,16.78
43358,12.19,16.78
43359,12.19,16.78
43360,12.19,16.78
43361,12.19,16.78
43362,12.19,16.78
43363,12.19,16.78
43364,12.23,15.74
43365,12.23,15.74
43366,12.23,15.74
43367,12.23,15.74
43368,12.23,15.74
43369,12.23,15.45
43370,12.23,15.45
43371,12.23,15.45
43372,12.23,15.45
43373,12.23,15.83
43374,12.23,15.83
43375,12.23,15.83
43376,12.23,15.83
43377,12.23,15.83
43378,12.23,15.83
43379,12.23,16.5
43380,12.23,16.5
43381,12.23,16.5
43382,12.23,15.57
43383,12.23,15.57
43384,12.23,15.57
43385,12.23,15.57
43386,12.23,15.46
43387,12.23,15.46
43388,12.23,15.46
43389,12.23,15.46
43390,12.23,16.36
43391,12.23,16.36
43392,12.23,16.36
43393,12.23,16.36
43394,12.23,16.36
43395,12.23,16.36
43396,12.23,16.36
43397,12.23,16.36
43398,12.23,16.36
43399,12.23,16.28
43400,12.23,16.28
43401,12.23,16.28
43402,12.23,16.28
43403,12.23,16.28
43404,12.23,16.28
43405,12.23,16.28
43406,12.23,16.28
43407,12.23,16.28
43408,12.23,16.28
43409,12.23,16.28
43410,12.23,16.28
43411,12.23,16.28
43412,12.23,16.28
43413,12.23,16.28
43414,12.23,16.28
43415,12.23,16.28
43416,12.23,16.28
43417,12.23,16.28
43418,12.23,16.28
43419,12.23,16.28
43420,12.23,16.28
43421,12.23,16.28
43422,12.23,16.28
43423,12.23,16.28
43424,12.23,19.41
43425,12.23,19.41
43426,12.23,19.41
43427,12.23,19.41
43428,12.23,19.41
43429,12.23,19.41
43430,12.23,19.41
43431,12.23,19.41
43432,12.23,19.41
43433,12.23,19.41
43434,12.23,19.41
43435,12.23,19.41
43436,12.23,19.41
43437,12.23,19.41
43438,12.23,19.41
43439,12.23,19.41
43440,12.23,19.41
43441,12.23,19.41
43442,12.23,19.41
43443,12.23,19.41
43444,12.23,19.41
43445,12.23,19.41
43446,12.23,19.41
43447,12.23,19.41
43448,12.23,19.41
43449,12.23,19.41
43450,12.23,19.41
43451,12.23,19.41
43452,12.23,19.41
43453,12.23,19.41
43454,12.23,19.41
43455,12.23,19.41
43456,12.23,19.41
43457,12.23,19.41
43458,12.23,19.41
43459,12.23,19.41
43460,12.23,19.41
43461,12.23,19.41
43462,12.23,19.41
43463,12.23,19.41
43464,12.23,19.41
43465,12.23,19.41
43466,12.23,19.41
43467,12.23,19.41
43468,12.23,19.41
43469,12.23,19.41
43470,12.23,19.41
43471,12.23,19.41
43472,12.23,19.41
43473,12.23,19.41
43474,12.23,19.41
43475,12.23,19.41
43476,12.23,19.41
43477,12.23,19.41
43478,12.23,19.41
43479,12.23,19.41
43480,12.23,19.41
43481,12.23,19.41
43482,12.23,19.41
43483,12.23,19.41
43484,12.23,19.41
43485,12.23,19.41
43486,12.23,19.41
43487,12.23,19.41
43488,12.23,19.41
43489,12.23,19.41
43490,12.23,19.41
43491,12.23,19.41
43492,12.23,19.41
43493,12.23,19.41
43494,12.23,19.41
43495,12.23,19.41
43496,12.23,19.41
43497,12.23,19.41
43498,12.23,19.41
43499,12.23,19.41
43500,12.23,19.41
43501,12.23,19.41
43502,12.23,19.41
43503,12.23,19.41
43504,12.23,19.41
43505,12.23,19.41
43506,12.23,19.41
43507,12.23,19.41
43508,12.23,19.41
43509,12.23,19.41
43510,12.23,19.41
43511,12.23,19.41
43512,12.23,19.41
43513,12.23,19.41
43514,12.23,19.41
43515,12.23,19.41
43516,12.23,19.41
43517,12.23,19.41
43518,12.23,19.41
43519,12.23,19.41
43520,12.23,15.91
43521,12.23,15.91
43522,12.23,15.91
43523,12.23,15.91
43524,12.23,15.91
43525,12.23,15.78
43526,12.23,15.78
43527,12.23,15.78
43528,12.23,15.78
43529,12.23,16.73
43530,12.23,16.73
43531,12.23,16.73
43532,12.23,16.73
43533,12.23,16.73
43534,12.23,16.73
43535,12.23,16.73
43536,12.23,16.73
43537,12.23,16.73
43538,12.23,16.73
43539,12.23,16.73
43540,12.23,16.73
43541,12.23,16.73
43542,12.23,16.73
43543,12.23,16.73
43544,12.23,16.73
43545,12.23,16.73
43546,12.23,16.73
43547,12.23,16.73
43548,12.23,16.73
43549,12.23,16.73
43550,12.23,16.73
43551,12.23,16.73
43552,12.23,16.73
43553,12.23,16.73
43554,12.23,16.73
43555,12.23,16.73
43556,12.23,16.73
43557,12.23,16.73
43558,12.23,16.73
43559,12.23,16.73
43560,12.23,16.73
43561,12.23,16.73
43562,12.23,16.73
43563,12.23,16.73
43564,12.23,16.73
43565,12.23,16.73
43566,12.23,16.73
43567,12.23,16.73
43568,12.23,16.73
43569,12.23,16.73
43570,12.23,16.73
43571,12.23,16.73
43572,12.23,16.73
43573,12.23,16.73
43574,12.23,16.73
43575,12.23,16.73
43576,12.23,16.73
43577,12.23,16.73
43578,12.23,16.73
43579,12.23,16.73
43580,12.23,16.73
43581,12.23,16.73
43582,12.23,16.73
43583,12.23,16.73
43584,12.23,16.73
43585,12.23,16.73
43586,12.23,16.73
43587,12.23,16.73
43588,12.23,16.73
43589,12.23,16.73
43590,12.23,16.73
43591,12.23,16.73
43592,12.23,16.73
43593,12.23,16.73
43594,12.23,16.73
43595,12.23,16.73
43596,12.23,16.73
43597,12.23,16.73
43598,12.23,16.73
43599,12.23,16.73
43600,12.23,16.73
43601,12.23,16.73
43602,12.23,16.73
43603,12.23,16.73
43604,12.23,16.73
43605,12.23,16.73
43606,12.23,16.73
43607,12.23,16.73
43608,12.23,16.73
43609,12.23,16.73
43610,12.23,16.73
43611,12.23,16.73
43612,12.23,16.73
43613,12.23,16.73
43614,12.23,16.73
43615,12.23,16.73
43616,12.23,16.73
43617,12.23,16.73
43618,12.23,16.73
43619,12.23,16.73
43620,12.23,16.73
43621,12.23,16.73
43622,12.23,16.73
43623,12.23,16.73
43624,12.23,16.73
43625,12.23,16.73
43626,12.23,16.73
43627,12.23,16.73
43628,12.23,16.73
43629,12.23,16.73
43630,12.23,16.73
43631,12.23,16.73
43632,12.23,16.73
43633,12.23,16.73
43634,12.23,16.73
43635,12.23,16.73
43636,12.23,16.73
43637,12.23,16.73
43638,12.23,16.73
43639,12.23,16.73
43640,12.23,16.73
43641,12.23,16.73
43642,12.23,16.73
43643,12.23,16.73
43644,12.23,16.73
43645,12.23,16.73
43646,12.23,16.73
43647,12.23,16.73
43648,12.23,16.73
43649,12.23,16.73
43650,12.23,16.73
43651,12.23,16.73
43652,12.23,16.73
43653,12.23,16.73
43654,12.23,16.73
43655,12.23,16.73
43656,12.23,16.73
43657,12.23,16.73
43658,12.23,16.73
43659,12.23,16.73
43660,12.23,16.73
43661,12.23,16.73
43662,12.23,16.73
43663,12.23,16.73
43664,12.23,16.73
43665,12.23,16.73
43666,12.23,16.73
43667,12.23,16.73
43668,12.23,16.73
43669,12.23,16.73
43670,12.23,16.73
43671,12.23,16.73
43672,12.23,16.73
43673,12.23,16.73
43674,12.23,16.73
43675,12.23,16.73
43676,12.23,16.73
43677,12.23,16.73
43678,12.23,16.73
43679,12.23,16.73
43680,12.23,16.73
43681,12.23,16.73
43682,12.23,16.73
43683,12.23,16.73
43684,12.23,16.73
43685,12.23,16.73
43686,12.23,16.73
43687,12.23,16.73
43688,12.23,16.73
43689,12.23,16.73
43690,12.23,16.73
43691,12.23,16.73
43692,12.23,16.73
43693,12.23,16.73
43694,12.23,16.73
43695,12.23,16.73
43696,12.23,16.73
43697,12.23,16.73
43698,12.23,16.73
43699,12.23,16.73
43700,12.23,16.73
43701,12.23,16.73
43702,12.23,16.73
43703,12.23,16.73
43704,12.23,16.73
43705,12.23,16.73
43706,12.23,16.73
43707,12.23,16.73
43708,12.23,16.73
43709,12.23,16.73
43710,12.23,16.73
43711,12.23,16.73
43712,12.23,16.73
43713,12.23,16.73
43714,12.23,16.73
43715,12.23,16.73
43716,12.23,16.73
43717,12.23,16.73
43718,12.23,16.73
43719,12.23,16.73
43720,12.23,16.73
43721,12.23,16.73
43722,12.23,16.73
43723,12.23,16.73
43724,12.23,16.73
43725,12.23,16.73
43726,12.23,16.73
43727,12.23,16.73
43728,12.23,16.73
43729,12.23,16.73
43730,12.23,16.73
43731,12.23,16.73
43732,12.23,16.73
43733,12.23,16.73
43734,12.23,16.73
43735,12.23,16.73
43736,12.23,16.73
43737,12.23,16.73
43738,12.23,16.73
